time,temperature_2m,rain (mm),precipitation (mm),relative_humidity_2m,wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m,apparent_temperature,weather_code
2024-04-27T09:00,29,0,0,21,6.1,7.6,315,27.3,3
2024-04-27T10:00,30.2,0,0,20,8.7,11.5,309,28.9,3
2024-04-27T11:00,31.1,0,0,17,11.5,15.5,306,29.5,3
2024-04-27T12:00,31.5,0,0,15,13.5,19,299,29.3,3
2024-04-27T13:00,31.2,0,0,17,15.3,21.9,293,28.6,3
2024-04-27T14:00,30.9,0,0,19,14.7,20.7,293,28.1,3
2024-04-27T15:00,30,0,0,20,15,21.7,291,26.5,3
2024-04-27T16:00,29.2,0,0,20,13.2,19.2,298,25.9,2
2024-04-27T17:00,28,0,0,24,9.2,14.8,313,25.6,0
2024-04-27T18:00,24.9,0,0,48,5.4,11.6,300,25.1,0
2024-04-27T19:00,23.6,0,0,55,1,5.9,349,24.8,0
2024-04-27T20:00,22.5,0,0,47,2.3,2.7,113,22.4,0
2024-04-27T21:00,21.7,0,0,53,5.4,7.2,180,21.4,0
2024-04-27T22:00,20.4,0,0,59,5.6,8,175,20.2,0
2024-04-27T23:00,19.3,0,0,62,4.6,4.1,165,19.2,0
2024-04-28T00:00,18.5,0,0,63,4.8,4.7,180,18.2,0
2024-04-28T01:00,18.1,0,0,62,4.8,4,190,17.6,0
2024-04-28T02:00,17.8,0,0,61,4.5,2.2,171,17.2,0
2024-04-28T03:00,17.5,0,0,60,5.2,2.7,157,16.7,0
2024-04-28T04:00,17.2,0,0,60,4.7,2.8,140,16.3,0
2024-04-28T05:00,17,0,0,59,4.7,2.8,140,16.1,0
2024-04-28T06:00,20.2,0,0,58,4.5,4.8,228,20.1,1
2024-04-28T07:00,24.5,0,0,42,0.8,0.8,117,24.6,0
2024-04-28T08:00,26.6,0,0,35,5.6,6.9,332,25.7,0
2024-04-28T09:00,28.3,0,0,24,9.9,13,312,26.6,0
2024-04-28T10:00,29.6,0,0,19,11.7,15.4,307,28,0
2024-04-28T11:00,30.4,0,0,19,11.9,15.6,322,29.3,0
2024-04-28T12:00,31.1,0,0,17,13.3,17.6,317,29.6,1
2024-04-28T13:00,31.1,0,0,16,13.6,18.5,299,29.1,1
2024-04-28T14:00,30.6,0,0,18,14.8,20.7,293,28,0
2024-04-28T15:00,29.3,0,0,23,16.5,23.4,299,26,1
2024-04-28T16:00,28.3,0,0,25,14.8,21.9,293,25.2,0
2024-04-28T17:00,27.2,0,0,25,9.3,15,280,24.7,0
2024-04-28T18:00,25.3,0,0,34,5.1,14.9,278,24,0
2024-04-28T19:00,24,0,0,45,7.2,12.6,307,23.3,0
2024-04-28T20:00,23.5,0,0,37,2.7,7.7,323,22.5,0
2024-04-28T21:00,21.5,0,0,40,1.5,4.1,308,20.7,0
2024-04-28T22:00,20.9,0,0,38,2.5,2.9,240,19.5,0
2024-04-28T23:00,20,0,0,39,4,4.3,204,18.4,0
2024-04-29T00:00,19.3,0,0,40,4.4,5.2,192,17.5,0
2024-04-29T01:00,18.9,0,0,40,4.4,5.4,184,17,0
2024-04-29T02:00,18.5,0,0,40,4.4,4.7,176,16.5,0
2024-04-29T03:00,18.1,0,0,41,4.5,4.7,113,16.1,0
2024-04-29T04:00,17.5,0,0,41,6.4,7.8,124,15.2,0
2024-04-29T05:00,16.6,0,0,44,7.1,7.1,139,14.1,0
2024-04-29T06:00,19.1,0,0,44,7,5.7,162,17.2,0
2024-04-29T07:00,24.9,0,0,33,3.4,4.3,138,23.7,0
2024-04-29T08:00,27.4,0,0,24,1.8,2,45,25.9,0
2024-04-29T09:00,29,0,0,22,4,4.7,356,28.2,0
2024-04-29T10:00,30.5,0,0,19,8.3,10.3,324,29.7,0
2024-04-29T11:00,31.7,0,0,17,12,15.8,315,30.5,0
2024-04-29T12:00,32.4,0,0,14,12,16.3,313,31,0
2024-04-29T13:00,32.6,0,0,14,11.7,16,301,30.9,2
2024-04-29T14:00,31.7,0,0,15,14.1,19.8,286,28.9,0
2024-04-29T15:00,30.8,0,0,16,12.8,17.7,283,27.4,0
2024-04-29T16:00,29.8,0,0,18,11.8,17.2,299,26.4,0
2024-04-29T17:00,28,0,0,21,9.8,16,314,25.2,0
2024-04-29T18:00,25.5,0,0,38,5.1,13,304,24.7,0
2024-04-29T19:00,25.7,0,0,30,4.1,7.9,357,24.2,0
2024-04-29T20:00,23.4,0,0,36,4,6.5,93,22.1,0
2024-04-29T21:00,22.4,0,0,36,4.7,5.6,135,20.9,0
2024-04-29T22:00,20.6,0,0,39,5.8,6,197,18.8,0
2024-04-29T23:00,19.7,0,0,39,3.7,3.2,207,18,0
2024-04-30T00:00,20,0,0,37,3,1.3,146,18.3,0
2024-04-30T01:00,20.1,0,0,36,3.3,2.6,196,18.3,0
2024-04-30T02:00,20.2,0,0,36,2.6,2.5,180,18.5,0
2024-04-30T03:00,19.6,0,0,39,2.7,3.6,90,18,0
2024-04-30T04:00,19.6,0,0,38,3.1,4.3,95,17.9,0
2024-04-30T05:00,19.9,0,0,35,4.6,5.9,133,17.8,0
2024-04-30T06:00,20.1,0,0,41,4.5,4.7,238,18.6,0
2024-04-30T07:00,25.4,0,0,35,2,3.3,264,24.8,0
2024-04-30T08:00,27.8,0,0,22,6,7.9,300,25.6,0
2024-04-30T09:00,29.2,0,0,19,9.5,12.6,301,27.1,0
2024-04-30T10:00,30.5,0,0,15,11,14.5,305,28.7,0
2024-04-30T11:00,31.6,0,0,14,12,15.9,308,30,0
2024-04-30T12:00,32,0,0,13,13,17.5,307,30.3,0
2024-04-30T13:00,32.1,0,0,13,14.3,19.7,298,29.9,0
2024-04-30T14:00,31.5,0,0,15,14.8,21,292,28.8,0
2024-04-30T15:00,30.7,0,0,17,13.8,19.3,299,27.3,0
2024-04-30T16:00,29.8,0,0,19,13.5,19.5,308,26.4,0
2024-04-30T17:00,28.6,0,0,22,10.7,17.6,332,25.8,0
2024-04-30T18:00,26.3,0,0,36,6.2,10.2,337,25.4,0
2024-04-30T19:00,24,0,0,48,1.6,4,5,24.5,0
2024-04-30T20:00,23.2,0,0,34,3.1,4,100,21.9,0
2024-04-30T21:00,22,0,0,36,4.2,5.3,118,20.4,0
2024-04-30T22:00,20.3,0,0,40,5.5,6.1,140,18.6,0
2024-04-30T23:00,19.1,0,0,43,5.4,6.2,173,17.3,0
2024-05-01T00:00,18.4,0,0,42,5.1,5.7,198,16.5,0
2024-05-01T01:00,18.1,0,0,41,5.1,4.9,197,16.1,0
2024-05-01T02:00,17.6,0,0,40,5.1,4.8,193,15.4,0
2024-05-01T03:00,17.4,0,0,38,5.4,4.7,184,14.9,0
2024-05-01T04:00,17.1,0,0,38,5.5,4.1,165,14.6,0
2024-05-01T05:00,16.9,0,0,38,6.3,5.2,155,14.2,0
2024-05-01T06:00,18.6,0,0,45,6.7,5,180,16.7,0
2024-05-01T07:00,24.7,0,0,32,3.6,4.6,135,23.3,0
2024-05-01T08:00,27,0,0,23,1.8,2.1,59,25.3,0
2024-05-01T09:00,28.9,0,0,19,3.3,4,350,27.8,0
2024-05-01T10:00,30.4,0,0,14,4.6,5.6,310,29.5,0
2024-05-01T11:00,31.4,0,0,11,6.8,9,293,29.9,0
2024-05-01T12:00,32,0,0,8,8.3,11.5,268,30.2,0
2024-05-01T13:00,31.6,0,0,7,11.8,16.6,252,28.8,0
2024-05-01T14:00,30.6,0,0,8,13.7,19.5,266,27,0
2024-05-01T15:00,29.5,0,0,10,12.2,17.6,270,25.4,0
2024-05-01T16:00,28.8,0,0,10,9.9,14.5,284,24.4,0
2024-05-01T17:00,27.1,0,0,12,7.3,12,321,23.2,0
2024-05-01T18:00,25.4,0,0,15,1.1,5.2,304,22.6,0
2024-05-01T19:00,21.9,0,0,43,1.6,2.6,286,21.4,0
2024-05-01T20:00,20.9,0,0,25,1.6,1.4,360,18.5,0
2024-05-01T21:00,19.5,0,0,24,4.7,3.9,124,16.5,0
2024-05-01T22:00,17.5,0,0,27,6,5,159,14.2,0
2024-05-01T23:00,16.2,0,0,28,6,5.1,184,12.9,0
2024-05-02T00:00,15.8,0,0,27,5.9,5.5,191,12.4,0
2024-05-02T01:00,16.3,0,0,26,4.8,4.8,222,13,0
2024-05-02T02:00,16.8,0,0,25,5.9,7.8,202,13.3,0
2024-05-02T03:00,16.9,0,0,25,4,6.2,216,13.7,0
2024-05-02T04:00,16.6,0,0,25,4.6,6.2,144,13.4,0
2024-05-02T05:00,16,0,0,26,6.2,7.1,139,12.5,0
2024-05-02T06:00,18.3,0,0,33,7.6,7.9,129,15.3,0
2024-05-02T07:00,23.1,0,0,25,4.6,8.6,112,20.6,0
2024-05-02T08:00,25.4,0,0,16,5.8,8,72,22,0
2024-05-02T09:00,26.9,0,0,12,6.9,8.9,63,24.1,0
2024-05-02T10:00,28.1,0,0,11,4.1,5.5,79,26.7,0
2024-05-02T11:00,29.2,0,0,10,1.3,1.8,143,28.9,0
2024-05-02T12:00,30,0,0,10,4.3,5.8,277,29.2,0
2024-05-02T13:00,29.5,0,0,13,12.8,17.5,261,27.2,0
2024-05-02T14:00,28.4,0,0,17,11.7,16.5,254,25.9,1
2024-05-02T15:00,27.6,0,0,18,12.8,17.7,264,24.2,0
2024-05-02T16:00,26.2,0,0,19,13.8,19.6,284,22.2,0
2024-05-02T17:00,25.1,0,0,19,10.5,16.4,310,21.4,0
2024-05-02T18:00,23.2,0,0,28,4.5,12.6,307,21,0
2024-05-02T19:00,22,0,0,40,4.2,7.4,321,20.8,0
2024-05-02T20:00,22.9,0,0,23,2.4,6.1,3,20.6,0
2024-05-02T21:00,20.1,0,0,42,0.4,3.2,360,19.2,0
2024-05-02T22:00,19.3,0,0,40,3.3,0.5,225,17.7,0
2024-05-02T23:00,18.9,0,0,40,2.5,3.4,302,17.2,0
2024-05-03T00:00,19,0,0,36,5.2,2.5,225,16.7,0
2024-05-03T01:00,18.8,0,0,31,4.5,6.6,202,16.3,0
2024-05-03T02:00,17.9,0,0,34,4.1,4.2,239,15.4,0
2024-05-03T03:00,17.2,0,0,36,3,1.4,270,15,0
2024-05-03T04:00,17.1,0,0,36,4.1,3.3,186,14.7,0
2024-05-03T05:00,17.5,0,0,34,3.4,3.3,139,15,0
2024-05-03T06:00,18.8,0,0,39,4,3.1,249,16.9,0
2024-05-03T07:00,23,0,0,28,2.5,2.6,106,21.1,0
2024-05-03T08:00,25.2,0,0,24,3.6,3.9,56,23,0
2024-05-03T09:00,27.3,0,0,21,4.1,5.1,45,26.1,0
2024-05-03T10:00,29.3,0,0,19,5.4,6.5,357,28.9,0
2024-05-03T11:00,30.3,0,0,19,10,12.9,337,29.6,1
2024-05-03T12:00,30.9,0,0,18,11.8,15.6,331,29.9,0
2024-05-03T13:00,31.3,0,0,17,10.2,13.6,320,30.3,0
2024-05-03T14:00,31.3,0,0,17,8.5,11.8,297,29.9,0
2024-05-03T15:00,30.8,0,0,17,8.3,11.6,277,28.3,0
2024-05-03T16:00,29.4,0,0,20,8,11.5,266,26.8,0
2024-05-03T17:00,27.8,0,0,24,5.6,9.2,291,25.8,0
2024-05-03T18:00,24.5,0,0,49,3,4.1,232,25.1,3
2024-05-03T19:00,23.3,0,0,33,2.6,4.1,165,21.9,3
2024-05-03T20:00,21.7,0,0,34,4.8,4.8,153,19.8,1
2024-05-03T21:00,20.1,0,0,37,5.2,4.7,148,18.1,3
2024-05-03T22:00,19.2,0,0,38,5.5,4.1,128,17,3
2024-05-03T23:00,18.4,0,0,39,7.7,7.2,143,15.9,3
2024-05-04T00:00,18.2,0,0,39,6.9,5.6,165,15.8,3
2024-05-04T01:00,18.3,0,0,39,6.6,5.2,146,15.9,3
2024-05-04T02:00,18.6,0,0,38,5.5,6,123,16.4,3
2024-05-04T03:00,18.4,0,0,39,5.9,6.6,131,16.1,3
2024-05-04T04:00,17.8,0,0,39,5.9,5.7,125,15.5,3
2024-05-04T05:00,16.9,0,0,42,5.9,4.3,132,14.5,3
2024-05-04T06:00,19.4,0,0,41,4.4,2.9,180,17.7,1
2024-05-04T07:00,24.3,0,0,28,1.8,2.3,129,22.7,1
2024-05-04T08:00,26.1,0,0,25,3.1,3.9,34,24.3,0
2024-05-04T09:00,27.6,0,0,23,4.5,5.5,337,26.6,0
2024-05-04T10:00,28.8,0,0,21,10.1,13.1,323,27.6,1
2024-05-04T11:00,29.5,0,0,19,11.8,15.5,324,28.4,2
2024-05-04T12:00,30.4,0,0,19,11.5,15.4,323,29.4,1
2024-05-04T13:00,30.8,0,0,18,13,18.1,317,29.2,1
2024-05-04T14:00,30.2,0,0,20,13.8,19.4,292,28.2,3
2024-05-04T15:00,28.7,0,0,23,10.2,15.1,269,26.2,3
2024-05-04T16:00,27.8,0,0,25,10.5,15.4,281,25.3,2
2024-05-04T17:00,26.9,0,0,27,9,14,305,24.6,0
2024-05-04T18:00,24.4,0,0,37,3.7,10.5,292,23.5,1
2024-05-04T19:00,23.4,0,0,37,2.6,6.5,273,22.5,0
2024-05-04T20:00,22,0,0,41,2.2,3.5,246,21.2,0
2024-05-04T21:00,21,0,0,43,3.7,2.9,120,19.9,0
2024-05-04T22:00,19.6,0,0,48,3.7,3.4,108,18.6,0
2024-05-04T23:00,18.4,0,0,51,4,3.4,122,17.3,0
2024-05-05T00:00,17.5,0,0,53,4.8,4.1,142,16.2,0
2024-05-05T01:00,17,0,0,53,4.8,4.2,121,15.6,0
2024-05-05T02:00,16.7,0,0,53,5.9,5.6,140,15.1,0
2024-05-05T03:00,16.4,0,0,53,5.8,4.5,151,14.7,0
2024-05-05T04:00,16.1,0,0,53,5.8,4,175,14.3,0
2024-05-05T05:00,16,0,0,53,5.2,2.2,180,14.4,0
2024-05-05T06:00,19.1,0,0,52,4.4,2.9,210,18.2,0
2024-05-05T07:00,23.4,0,0,36,1.8,2.4,63,22.5,0
2024-05-05T08:00,25.3,0,0,33,4.7,5.4,360,24.1,0
2024-05-05T09:00,27,0,0,28,7,8.5,332,26.1,0
2024-05-05T10:00,28.3,0,0,26,9.9,12.8,322,27.6,0
2024-05-05T11:00,29.3,0,0,24,13,17.3,317,28.5,0
2024-05-05T12:00,29.8,0,0,23,13.5,18.6,311,29,1
2024-05-05T13:00,29.8,0,0,24,13.1,17.9,300,28.8,1
2024-05-05T14:00,29.1,0,0,25,11.8,16.9,290,27.4,1
2024-05-05T15:00,28.4,0,0,27,10.6,14.1,285,26.3,1
2024-05-05T16:00,27.4,0,0,30,8,11.2,291,25.7,1
2024-05-05T17:00,26.5,0,0,32,8.1,12,309,25,1
2024-05-05T18:00,24,0,0,45,2.9,8.2,337,24,1
2024-05-05T19:00,23.2,0,0,61,2.4,4.7,328,24.5,1
2024-05-05T20:00,22.7,0,0,46,2.1,4.8,27,22.6,0
2024-05-05T21:00,21.9,0,0,48,2.4,5.6,75,21.7,1
2024-05-05T22:00,21.3,0,0,50,4,5.6,117,20.8,0
2024-05-05T23:00,20,0,0,54,7.6,8.6,165,19,0
2024-05-06T00:00,19.4,0,0,55,7.4,6.9,141,18.3,0
2024-05-06T01:00,18.7,0,0,56,6.2,3.8,139,17.8,0
2024-05-06T02:00,18.3,0,0,57,5.2,2.3,141,17.4,0
2024-05-06T03:00,18.1,0,0,57,3.8,4,63,17.4,0
2024-05-06T04:00,18,0,0,57,4,2,135,17.3,0
2024-05-06T05:00,18,0,0,58,1.8,2.6,344,17.6,0
2024-05-06T06:00,20,0,0,57,5.8,5.4,176,19.6,0
2024-05-06T07:00,23.1,0,0,43,3.3,4.4,99,22.6,0
2024-05-06T08:00,25.2,0,0,36,2.4,2.6,74,24.7,0
2024-05-06T09:00,27.3,0,0,33,4.2,5.1,321,27.5,0
2024-05-06T10:00,29.1,0,0,29,8.2,10.4,314,29.3,0
2024-05-06T11:00,30.1,0,0,25,10.2,13.7,288,30,0
2024-05-06T12:00,30.3,0,0,24,10.9,14.6,280,29.7,1
2024-05-06T13:00,29.6,0,0,24,12.4,17.2,281,28,2
2024-05-06T14:00,28.4,0,0,28,11.2,15.3,255,26.9,1
2024-05-06T15:00,27,0.3,0.3,35,9.5,13.4,262,25.7,51
2024-05-06T16:00,26.4,0,0,35,9.7,14,299,24.9,3
2024-05-06T17:00,24.9,0,0,44,10.1,14.6,322,23.9,1
2024-05-06T18:00,23.8,0,0,48,6.2,12.3,273,23.5,3
2024-05-06T19:00,22.4,0,0,55,6.4,10.7,237,22.4,1
2024-05-06T20:00,21.1,0,0,61,6.6,8.4,190,21.2,3
2024-05-06T21:00,20.3,0,0,66,7.6,7.7,169,20.4,3
2024-05-06T22:00,19.6,0,0,72,6,4.1,142,20.1,1
2024-05-06T23:00,18.6,0,0,78,7.6,8.2,203,19.1,2
2024-05-07T00:00,18.3,0,0,80,7,7.6,205,18.8,2
2024-05-07T01:00,17.8,0,0,83,3.6,2.8,230,18.9,3
2024-05-07T02:00,17.6,0.1,0.1,83,5.4,7.9,219,18.3,51
2024-05-07T03:00,17.4,0.1,0.1,85,4,3.7,119,18.4,51
2024-05-07T04:00,17,0,0,88,3.3,4.2,160,18.1,3
2024-05-07T05:00,16.8,0,0,89,3.7,3.2,117,17.9,2
2024-05-07T06:00,18.4,0,0,76,3.5,5.4,172,19.2,3
2024-05-07T07:00,20,0,0,68,1.1,1.4,90,21,3
2024-05-07T08:00,21.7,0,0,60,5,6.7,234,22.1,3
2024-05-07T09:00,22.8,0.1,0.1,55,3.9,5,300,23.3,51
2024-05-07T10:00,23.8,0.1,0.1,53,5.2,6.6,319,24.7,51
2024-05-07T11:00,24.8,0.2,0.2,51,7.6,9.9,314,25.7,51
2024-05-07T12:00,19.7,8.8,8.8,77,3.3,5.2,205,21.1,65
2024-05-07T13:00,19.6,0.7,0.7,78,1.8,2.6,106,21.2,53
2024-05-07T14:00,20,1.6,1.6,76,4.2,5.3,118,21.3,61
2024-05-07T15:00,21.1,0.2,0.2,69,0,0.4,180,22.8,51
2024-05-07T16:00,20.2,0.6,0.6,75,3.1,3.9,68,21.6,53
2024-05-07T17:00,19.7,0.6,0.6,79,2.5,4,95,21.4,53
2024-05-07T18:00,19.1,0,0,80,6.4,11.2,159,20,3
2024-05-07T19:00,18.7,0,0,82,5.4,10.8,165,19.8,3
2024-05-07T20:00,18.6,0,0,82,4.8,9,175,19.7,3
2024-05-07T21:00,17.6,0,0,87,6.2,9,178,18.5,3
2024-05-07T22:00,17,0,0,89,6.7,9.5,171,17.8,3
2024-05-07T23:00,16.7,0,0,92,5.2,5.5,113,17.7,3
2024-05-08T00:00,16.6,0.1,0.1,93,7.6,9,164,17.3,51
2024-05-08T01:00,16.6,0.2,0.2,92,3.8,4.7,157,17.9,51
2024-05-08T02:00,16,4,4,96,3.8,5.7,108,17.3,63
2024-05-08T03:00,16,0.4,0.4,97,5.1,7.4,113,17.1,51
2024-05-08T04:00,16.2,0.1,0.1,95,5.6,9.2,138,17.2,51
2024-05-08T05:00,16.3,0.9,0.9,93,2.7,6.4,153,17.6,53
2024-05-08T06:00,16.7,0.3,0.3,90,4.1,6.2,126,17.8,51
2024-05-08T07:00,18.3,0.1,0.1,86,4.5,6.3,121,19.6,51
2024-05-08T08:00,19.9,0.1,0.1,76,3.9,5.4,127,21.3,51
2024-05-08T09:00,22,0.1,0.1,64,2.7,3.6,84,23.3,51
2024-05-08T10:00,22.2,0.3,0.3,61,6.2,8.4,170,23.2,51
2024-05-08T11:00,19.5,1.8,1.8,75,5,7.9,223,20.4,61
2024-05-08T12:00,19.4,0.2,0.2,74,3.3,4.5,104,20.5,51
2024-05-08T13:00,21.7,0.2,0.2,64,6.8,9.2,121,22.2,51
2024-05-08T14:00,20.3,0.1,0.1,70,3.3,4.3,85,21.3,51
2024-05-08T15:00,19.1,1.3,1.3,80,5.2,7.2,153,20.2,61
2024-05-08T16:00,19.1,1.2,1.2,81,2.3,3.4,122,20.7,55
2024-05-08T17:00,19,0.2,0.2,81,3.9,5.5,113,20.4,51
2024-05-08T18:00,18.3,0.1,0.1,86,3.3,7.9,156,19.9,51
2024-05-08T19:00,17,0,0,92,3.3,4.6,129,18.5,2
2024-05-08T20:00,17.2,0,0,92,2.7,4.2,121,18.8,1
2024-05-08T21:00,16.8,0,0,94,3.7,5.9,133,18.2,3
2024-05-08T22:00,16.5,0,0,95,4.1,4.7,122,17.8,3
2024-05-08T23:00,16.6,0,0,94,3.8,3.9,112,18,3
2024-05-09T00:00,16.6,0,0,93,3.4,3.8,107,17.9,3
2024-05-09T01:00,16.4,0,0,92,4.5,5.4,127,17.4,3
2024-05-09T02:00,16,0,0,91,3.7,3.8,107,16.9,3
2024-05-09T03:00,15.6,0,0,92,5.2,5.6,140,16.2,3
2024-05-09T04:00,15,0,0,93,4.8,4.8,138,15.6,3
2024-05-09T05:00,15.1,0,0,92,4.3,2.6,196,15.7,3
2024-05-09T06:00,17.1,0,0,87,7,7,159,17.8,1
2024-05-09T07:00,19.6,0,0,75,3.8,6.1,118,20.7,2
2024-05-09T08:00,21.7,0,0,64,3,4.5,119,22.8,2
2024-05-09T09:00,22.8,0.1,0.1,61,3.9,4.9,73,23.9,51
2024-05-09T10:00,23.9,0,0,56,5.2,6.6,68,25.7,2
2024-05-09T11:00,24.8,0,0,48,7.2,9.5,127,26,1
2024-05-09T12:00,25.7,0.1,0.1,46,5.8,8.2,151,27.5,51
2024-05-09T13:00,25.9,0.1,0.1,47,3.3,4.3,180,28.2,51
2024-05-09T14:00,22.8,0.6,0.6,56,6,8,207,23.2,53
2024-05-09T15:00,22.6,0,0,59,2.2,2.6,344,23.6,2
2024-05-09T16:00,21.7,0.2,0.2,65,3.3,4.1,38,22.8,51
2024-05-09T17:00,21.6,0,0,64,3.7,5.9,128,22.6,1
2024-05-09T18:00,18.2,0,0,90,3.5,7.1,165,19.9,0
2024-05-09T19:00,17.4,0,0,94,2.3,1.8,191,19.2,0
2024-05-09T20:00,17.2,0,0,94,2.3,2,135,19.1,1
2024-05-09T21:00,16.7,0,0,95,1.4,0.5,315,18.6,2
2024-05-09T22:00,16.6,0,0,95,4.1,3.6,127,18,2
2024-05-09T23:00,16.2,0,0,97,5.5,6.6,158,17.3,2
2024-05-10T00:00,15.9,0,0,96,3,2.8,140,17.2,3
2024-05-10T01:00,15.8,0.6,0.6,97,3.3,3.5,246,17.1,53
2024-05-10T02:00,15.9,0.2,0.2,98,2.2,2.2,99,17.4,51
2024-05-10T03:00,15.8,0,0,98,1.8,1.6,153,17.4,3
2024-05-10T04:00,15.9,0,0,98,1.8,1.1,162,17.5,3
2024-05-10T05:00,15.8,0,0,97,1.8,0.8,153,17.4,3
2024-05-10T06:00,16.9,0,0,93,3.8,5.6,105,18.3,1
2024-05-10T07:00,19,0,0,81,2.2,3.2,90,20.6,0
2024-05-10T08:00,21,0,0,70,2.1,2.5,45,22.5,0
2024-05-10T09:00,22.8,0,0,61,3,3.4,18,24.8,1
2024-05-10T10:00,23.9,0.1,0.1,56,5,6.3,294,25.9,51
2024-05-10T11:00,21.8,3.6,3.6,67,3.1,3.7,169,24.1,63
2024-05-10T12:00,22.9,0.1,0.1,62,3.4,4.1,52,24.8,51
2024-05-10T13:00,24.4,0.1,0.1,55,3.2,4.2,31,27.1,51
2024-05-10T14:00,25.1,0.2,0.2,51,5.2,6.6,347,26.8,51
2024-05-10T15:00,25,0.1,0.1,52,5.4,6.7,324,25.7,51
2024-05-10T16:00,24.4,0,0,55,7.1,9.7,318,24.9,0
2024-05-10T17:00,23,0,0,61,6.3,11,302,23.8,1
2024-05-10T18:00,20.7,0,0,77,2.7,6.4,333,22.6,0
2024-05-10T19:00,20.6,0,0,70,3.3,4.9,343,21.8,0
2024-05-10T20:00,19.5,0,0,82,1,3.1,36,21.5,0
2024-05-10T21:00,18.6,0,0,82,2.5,2.6,146,20.1,1
2024-05-10T22:00,17.8,0,0,87,1.8,0.7,270,19.4,1
2024-05-10T23:00,17.3,0,0,90,2.2,0,270,18.9,1
2024-05-11T00:00,16.9,0,0,94,4.1,3.1,144,18.3,1
2024-05-11T01:00,16.2,0,0,98,5.5,4.8,153,17.3,1
2024-05-11T02:00,15.8,0,0,99,6.3,4.8,153,16.8,2
2024-05-11T03:00,15.9,0,0,98,6.2,4.8,167,16.9,2
2024-05-11T04:00,16.1,0,0,97,4,1.6,153,17.5,2
2024-05-11T05:00,16.4,0,0,97,2.6,2.3,51,18,1
2024-05-11T06:00,19.1,0,0,85,4.4,4.7,171,20.8,1
2024-05-11T07:00,21.1,0,0,75,1.9,2.5,90,23,0
2024-05-11T08:00,22.6,0.1,0.1,67,4.2,5.2,65,24,51
2024-05-11T09:00,23.7,0.1,0.1,63,3.1,3.7,29,25.5,51
2024-05-11T10:00,24.4,0.7,0.7,59,3.7,4.4,305,26.9,53
2024-05-11T11:00,24.8,0.5,0.5,58,3.7,5,249,27.7,53
2024-05-11T12:00,24.5,0.6,0.6,61,6,7.7,242,27.2,53
2024-05-11T13:00,21,4.2,4.2,77,1.8,2.2,99,23.1,63
2024-05-11T14:00,20.6,2.2,2.2,78,4.7,6.6,225,22.2,61
2024-05-11T15:00,19.8,0.1,0.1,84,3.2,4,27,21.8,51
2024-05-11T16:00,21.3,0.1,0.1,76,4.2,5.7,125,23.1,51
2024-05-11T17:00,21.7,0,0,75,1.6,2.8,140,23.9,2
2024-05-11T18:00,20.4,0,0,83,4,7.3,189,22.4,0
2024-05-11T19:00,19.6,0,0,88,5.1,5.6,207,21.5,3
2024-05-11T20:00,19,0,0,91,4,2.9,210,21.1,1
2024-05-11T21:00,17.4,2.5,2.5,95,7.1,10.5,218,18.6,63
2024-05-11T22:00,17.6,0.1,0.1,95,7.6,9.8,156,18.9,51
2024-05-11T23:00,17.5,0.1,0.1,95,5,5,150,19.1,51
2024-05-12T00:00,17.4,0,0,96,4.8,5.2,155,19,1
2024-05-12T01:00,16.9,0,0,98,4.7,4.5,166,18.5,3
2024-05-12T02:00,17.2,0,0,96,2.6,1.4,180,19.2,3
2024-05-12T03:00,17.3,0.1,0.1,95,4.9,7.7,127,18.8,51
2024-05-12T04:00,16.9,0.1,0.1,95,5.6,8.6,158,18.2,51
2024-05-12T05:00,16.9,0,0,96,3.6,2.9,180,18.6,2
2024-05-12T06:00,17.8,2.7,2.7,91,6.7,11.5,129,19,63
2024-05-12T07:00,18.7,1.6,1.6,90,4.3,7.9,137,20.5,61
2024-05-12T08:00,21,0.6,0.6,79,3.9,5.6,135,23,53
2024-05-12T09:00,22.7,0.3,0.3,72,1.1,1.6,117,25.2,51
2024-05-12T10:00,24,0.2,0.2,70,2.6,2.7,337,27.5,51
2024-05-12T11:00,23.3,4.6,4.6,68,5.7,7.7,131,25.6,63
2024-05-12T12:00,22.1,1.6,1.6,70,5.4,7.7,169,23.5,61
2024-05-12T13:00,21.5,0.1,0.1,73,1.5,1.9,248,23.5,51
2024-05-12T14:00,22.9,0.2,0.2,69,2.9,3.2,360,25,51
2024-05-12T15:00,22.4,0.1,0.1,75,5.9,7,12,24.3,51
2024-05-12T16:00,21.7,0.1,0.1,79,3.4,4,260,24.1,51
2024-05-12T17:00,20.8,0,0,82,1.8,2.5,278,23.3,3
2024-05-12T18:00,18.5,0,0,91,2.6,3.6,135,20.6,0
2024-05-12T19:00,17.9,0,0,94,2.9,4.3,138,20,0
2024-05-12T20:00,17.4,0,0,97,2.9,3.9,158,19.4,0
2024-05-12T21:00,17,0,0,97,2.3,1.8,143,19,0
2024-05-12T22:00,16.8,0,0,98,4,3.9,214,18.4,2
2024-05-12T23:00,16.7,0,0,98,4.5,3.8,139,18.3,2
2024-05-13T00:00,16.1,0,0,99,6.9,7.3,147,17.2,3
2024-05-13T01:00,15.8,0,0,100,6.2,5.8,150,16.9,3
2024-05-13T02:00,15.6,0,0,100,5.4,4.5,151,16.7,3
